length,num_words,num_urls,has_ip_url,num_exclamations,num_dollars,num_percents,special_char_ratio,upper_ratio,digit_ratio,unique_word_ratio,suspicious_words,label
1987,380,0,0,1,1,0,0.025653923541247486,0.0,0.01659959758551308,0.5826771653543307,4,1
429,84,0,0,0,0,0,0.023255813953488372,0.0,0.0,0.7058823529411765,0,0
9263,1977,0,0,2,0,0,0.08203799654576857,0.0,0.06455094991364421,0.2826086956521739,1,0
2248,381,0,0,0,1,0,0.03201422854602046,0.0,0.01511783014673188,0.4973821989528796,1,0
634,133,0,0,2,0,0,0.026771653543307086,0.0,0.0,0.582089552238806,0,1
287,54,0,0,0,0,0,0.024305555555555556,0.0,0.006944444444444444,0.8,0,1
179,37,0,0,4,0,0,0.03333333333333333,0.0,0.0,0.7894736842105263,0,1
1458,237,1,0,0,0,0,0.050034270047978065,0.0,0.02467443454420836,0.7142857142857143,0,0
404,79,0,0,1,0,0,0.04938271604938271,0.0,0.0,0.725,0,1
1221,244,0,0,0,0,0,0.041734860883797055,0.0,0.012274959083469721,0.5591836734693878,0,0
1101,186,2,0,3,0,0,0.14156079854809436,0.0,0.0,0.6844919786096256,0,0
2343,472,0,0,2,1,1,0.025597269624573378,0.0,0.008959044368600682,0.5348837209302325,11,1
3685,720,0,0,0,1,3,0.018990775908844276,0.0,0.011937059142702116,0.40083217753120665,22,1
3243,775,0,0,1,0,0,0.07459926017262639,0.0,0.027435265104808877,0.2706185567010309,0,0
836,190,0,0,5,0,1,0.05734767025089606,0.0,0.010752688172043012,0.4712041884816754,1,1
887,168,0,0,6,0,0,0.03490990990990991,0.0,0.0045045045045045045,0.6568047337278107,1,1
358,71,0,0,0,0,0,0.06128133704735376,0.0,0.011142061281337047,0.6944444444444444,0,0
1470,313,0,0,0,0,0,0.037389530931339225,0.0,0.01495581237253569,0.4872611464968153,1,0
394,86,0,0,6,0,1,0.05063291139240506,0.0,0.020253164556962026,0.7471264367816092,2,1
159,6,2,0,0,0,0,0.2375,0.0,0.1875,0.8571428571428571,1,0
1637,305,0,0,0,0,0,0.026862026862026864,0.0,0.0,0.5228758169934641,1,0
1446,234,0,0,0,0,0,0.06772633033863165,0.0,0.0,0.6170212765957447,1,0
9828,1794,0,0,1,14,1,0.027469732424458236,0.0,0.014548784209990843,0.26740947075208915,4,0
947,201,0,0,0,0,0,0.046413502109704644,0.0,0.13818565400843882,0.32673267326732675,1,0
1209,238,0,0,0,0,0,0.03553719008264463,0.0,0.011570247933884297,0.6108786610878661,0,0
907,205,0,0,0,0,0,0.042951541850220265,0.0,0.016519823788546256,0.5728155339805825,1,0
4346,829,0,0,3,2,2,0.03450655624568668,0.0,0.006671267540832759,0.4506024096385542,0,1
4977,949,0,0,0,3,0,0.071112896745681,0.0,0.02631578947368421,0.36526315789473685,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
16517,4231,0,0,49,98,2,0.10546070952899866,0.0,0.018585785204019857,0.17958412098298676,6,1
1674,378,0,0,0,0,0,0.05373134328358209,0.0,0.023880597014925373,0.37467018469656993,3,0
6552,865,3,0,0,0,0,0.05432626278040592,0.0,0.010834732183732642,0.5219399538106235,28,0
523,102,0,0,0,0,0,0.04580152671755725,0.0,0.04198473282442748,0.7281553398058253,0,1
1311,199,0,0,1,0,0,0.012957317073170731,0.0,0.0,0.91,0,1
730,157,0,0,0,0,0,0.036935704514363885,0.0,0.0,0.6455696202531646,0,1
1095,177,0,0,3,0,0,0.046532846715328466,0.0,0.0009124087591240876,0.6404494382022472,1,1
224,53,0,0,1,0,1,0.07555555555555556,0.0,0.0044444444444444444,0.7592592592592593,0,1
190,33,0,0,0,0,0,0.13612565445026178,0.0,0.0,0.7941176470588235,0,0
1121,288,0,0,1,0,1,0.09536541889483066,0.0,0.0338680926916221,0.43944636678200694,0,0
232,13,2,0,0,0,0,0.31759656652360513,0.0,0.004291845493562232,0.9285714285714286,0,0
6118,1039,0,0,0,0,0,0.04281745383232554,0.0,0.01323745710083347,0.3663461538461538,1,0
2008,410,0,0,2,0,0,0.04031856645097063,0.0,0.0,0.5474452554744526,0,0
4379,828,0,0,26,2,0,0.026027397260273973,0.0,0.010273972602739725,0.3775633293124246,5,1
5615,762,0,0,1,0,0,0.005876068376068376,0.0,0.005341880341880342,0.9318479685452162,0,1
106,24,0,0,0,0,0,0.06542056074766354,0.0,0.037383177570093455,0.72,3,0
803,83,1,0,0,0,2,0.26865671641791045,0.0,0.036069651741293535,0.8095238095238095,0,0
2770,676,0,0,0,0,0,0.09058101768314687,0.0,0.03753157704799711,0.33382570162481534,0,0
3274,620,0,0,0,0,0,0.04732824427480916,0.0,0.02351145038167939,0.4170692431561997,2,0
640,137,0,0,3,5,0,0.060842433697347896,0.0,0.062402496099843996,0.644927536231884,1,1
621,87,1,0,0,0,0,0.10932475884244373,0.0,0.017684887459807074,0.875,0,0
1448,325,0,0,0,0,1,0.0945479641131815,0.0,0.002070393374741201,0.4171779141104294,1,1
551,112,0,0,0,0,0,0.041666666666666664,0.0,0.030797101449275364,0.7522123893805309,0,0
2694,499,0,0,0,0,0,0.053061224489795916,0.0,0.025974025974025976,0.444,0,0
521,100,0,0,0,0,0,0.02681992337164751,0.0,0.0019157088122605363,0.7425742574257426,1,1
1026,127,2,0,11,0,8,0.1762414800389484,0.0,0.02629016553067186,0.7578125,2,1
2219,413,0,0,1,0,0,0.02702702702702703,0.0,0.036036036036036036,0.5555555555555556,2,1
6372,1229,0,0,0,16,7,0.032794602228150005,0.0,0.010513102149694021,0.34552845528455284,1,0
667,107,0,0,1,1,0,0.05239520958083832,0.0,0.0074850299401197605,0.7407407407407407,0,1
1167,153,4,0,1,0,0,0.12243150684931507,0.0,0.00684931506849315,0.8311688311688312,0,0
343,50,1,0,0,0,0,0.13662790697674418,0.0,0.03197674418604651,0.8627450980392157,0,0
2478,529,0,0,1,0,0,0.07139975796692215,0.0,0.022993142396127472,0.4056603773584906,5,0
456,96,0,0,0,0,0,0.02188183807439825,0.0,0.024070021881838075,0.6185567010309279,1,0
395,100,0,0,0,6,0,0.08838383838383838,0.0,0.08838383838383838,0.5841584158415841,0,1
1332,244,0,0,0,0,0,0.015753938484621154,0.0,0.006001500375093774,0.5265306122448979,17,1
2707,514,0,0,0,0,0,0.04098966026587888,0.0,0.003692762186115214,0.5689320388349515,0,0
1034,212,0,0,0,0,0,0.06763285024154589,0.0,0.03864734299516908,0.5070422535211268,0,0
361,69,0,0,0,1,0,0.027624309392265192,0.0,0.09116022099447514,0.9285714285714286,1,1
821,156,0,0,0,0,0,0.049878345498783457,0.0,0.031630170316301706,0.5732484076433121,0,0
291,67,0,0,0,0,0,0.05821917808219178,0.0,0.08561643835616438,0.75,1,1
380,57,1,0,0,0,0,0.2440944881889764,0.0,0.0,0.8448275862068966,0,0
229,29,1,0,0,0,0,0.1391304347826087,0.0,0.11304347826086956,0.9666666666666667,0,0
2141,415,0,0,1,0,1,0.06909430438842204,0.0,0.0032679738562091504,0.6201923076923077,0,1
2410,396,1,0,0,0,0,0.06097055163832435,0.0,0.002073828287017835,0.6473551637279596,1,0
1337,260,0,0,0,0,0,0.04484304932735426,0.0,0.033632286995515695,0.5440613026819924,1,0
1081,172,1,0,0,0,0,0.059149722735674676,0.0,0.0,0.7052023121387283,0,0
1281,257,0,0,0,0,0,0.036661466458658344,0.0,0.0343213728549142,0.5891472868217055,0,0
949,111,4,1,7,0,2,0.1863157894736842,0.0,0.05789473684210526,0.75,2,1
530,108,0,0,2,0,3,0.03766478342749529,0.0,0.01694915254237288,0.6697247706422018,0,1
1106,178,1,0,0,0,0,0.08130081300813008,0.0,0.018970189701897018,0.6871508379888268,0,0
3028,614,0,0,0,0,0,0.06437768240343347,0.0,0.029382634532849124,0.4065040650406504,1,0
1218,181,3,1,1,0,0,0.05578342904019688,0.0,0.02461033634126333,0.6318681318681318,1,1
1751,282,1,0,0,0,0,0.13984018264840184,0.0,0.015410958904109588,0.5830388692579506,0,0
768,124,1,0,0,0,0,0.0611183355006502,0.0,0.011703511053315995,0.784,0,0
3283,691,0,0,0,0,0,0.043239951278928136,0.0,0.008526187576126675,0.41040462427745666,0,0
1068,272,0,0,4,2,0,0.06922357343311505,0.0,0.01403180542563143,0.5018315018315018,0,1
2297,387,0,0,0,2,0,0.03698868581375109,0.0,0.015230635335073977,0.5180412371134021,0,0
313,62,0,0,0,0,0,0.041401273885350316,0.0,0.050955414012738856,0.7777777777777778,0,1
442,80,0,0,1,0,1,0.020316027088036117,0.0,0.013544018058690745,0.8518518518518519,0,1
484,104,0,0,0,0,0,0.07422680412371134,0.0,0.03505154639175258,0.5047619047619047,1,0
1996,337,2,0,7,0,18,0.04456685027541312,0.0,0.015022533800701052,0.5887573964497042,1,1
1763,235,5,0,2,1,1,0.10430839002267574,0.0,0.006802721088435374,0.6822033898305084,0,0
507,92,0,0,1,0,1,0.023622047244094488,0.0,0.015748031496062992,0.8064516129032258,0,1
2118,502,0,0,1,0,0,0.0873053327041057,0.0,0.0070788107597923545,0.34393638170974156,0,0
118,27,0,0,1,0,0,0.07563025210084033,0.0,0.0,0.8571428571428571,0,1
5045,943,0,0,0,1,3,0.023781212841854936,0.0,0.008719778042013475,0.3824152542372881,4,0
874,178,0,0,1,0,2,0.04,0.0,0.004571428571428572,0.664804469273743,0,1
1184,210,0,0,0,0,0,0.05147679324894515,0.0,0.01181434599156118,0.6303317535545023,1,0
1050,219,0,0,0,0,0,0.048525214081826834,0.0,0.0028544243577545195,0.4772727272727273,0,0
1327,271,0,0,4,0,1,0.03463855421686747,0.0,0.0030120481927710845,0.5735294117647058,0,1
3909,714,0,0,6,12,4,0.040153452685421996,0.0,0.04168797953964194,0.4013986013986014,3,1
704,135,0,0,0,0,0,0.03404255319148936,0.0,0.0,0.6691176470588235,0,0
370,96,0,0,0,0,0,0.11859838274932614,0.0,0.04851752021563342,0.35051546391752575,0,0
843,165,0,0,2,0,1,0.04028436018957346,0.0,0.002369668246445498,0.5963855421686747,0,1
781,72,3,0,0,0,0,0.24552429667519182,0.0,0.020460358056265986,0.7808219178082192,0,0
795,99,1,0,0,0,0,0.15829145728643215,0.0,0.04522613065326633,0.7,0,0
2711,509,0,0,0,1,1,0.02654867256637168,0.0,0.00331858407079646,0.5294117647058824,4,1
770,248,0,0,4,0,0,0.17639429312581065,0.0,0.01297016861219196,0.3373493975903614,2,1
4900,720,0,0,1,0,0,0.08467659661293614,0.0,0.03366659865333605,0.6158113730929264,1,0
1115,158,3,0,0,3,0,0.06451612903225806,0.0,0.027777777777777776,0.6226415094339622,1,1
525,95,0,0,0,0,0,0.034220532319391636,0.0,0.0,0.5833333333333334,0,0
437,74,1,0,0,0,0,0.08447488584474885,0.0,0.0136986301369863,0.8666666666666667,0,0
1177,261,0,0,1,0,0,0.050933786078098474,0.0,0.010186757215619695,0.5648854961832062,0,0
805,118,1,0,0,0,0,0.1054590570719603,0.0,0.02481389578163772,0.8487394957983193,0,0
1587,298,0,0,0,0,0,0.036523929471032744,0.0,0.0069269521410579345,0.4816053511705686,1,0
783,154,0,0,0,0,0,0.021683673469387755,0.0,0.0,0.5741935483870968,0,0
1094,133,0,0,6,0,3,0.053881278538812784,0.0,0.0182648401826484,0.7611940298507462,4,1
1945,314,3,0,0,0,1,0.11921891058581706,0.0,0.018499486125385406,0.580952380952381,0,0
526,182,0,0,0,0,1,0.2675521821631879,0.0,0.017077798861480076,0.28415300546448086,0,1
1205,258,0,0,0,0,0,0.04892205638474295,0.0,0.017412935323383085,0.528957528957529,0,0
2185,540,0,0,0,35,0,0.09926806953339433,0.0,0.1221408966148216,0.34011090573012936,0,1
601,126,0,0,0,0,0,0.036544850498338874,0.0,0.0,0.5905511811023622,0,0
3551,638,0,0,4,4,3,0.0472972972972973,0.0,0.037162162162162164,0.5602503912363067,3,1
5211,857,1,0,2,3,6,0.05046047582501919,0.0,0.00920951650038373,0.4813519813519814,10,1
106,7,1,0,0,0,0,0.21495327102803738,0.0,0.2803738317757009,0.875,1,0
280,53,0,0,1,0,0,0.021352313167259787,0.0,0.0,0.8333333333333334,0,1
1574,315,0,0,0,0,1,0.03238095238095238,0.0,0.007619047619047619,0.5063291139240507,10,1
771,179,0,0,0,0,0,0.05958549222797927,0.0,0.0,0.5444444444444444,0,0
1168,150,2,0,1,0,0,0.21043627031650983,0.0,0.0427715996578272,0.7947019867549668,0,0
311,43,1,0,0,0,0,0.09615384615384616,0.0,0.07692307692307693,0.8409090909090909,0,0
306,31,2,0,0,0,0,0.11726384364820847,0.0,0.0,0.96875,0,0
9122,2133,0,0,0,1,0,0.11487449303957031,0.0,0.013811246300559027,0.24461105904404873,1,0
894,194,0,0,1,6,0,0.0670391061452514,0.0,0.0335195530726257,0.6,0,1
2446,333,2,0,0,0,0,0.09848794442174091,0.0,0.018389865140988965,0.6526946107784432,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
4789,947,0,0,0,0,10,0.03924843423799582,0.0,0.022338204592901877,0.43248945147679324,1,0
7367,1245,0,0,0,0,0,0.03040173724212812,0.0,0.06650380021715527,0.4173354735152488,1,0
1026,211,0,0,0,0,0,0.05063291139240506,0.0,0.03894839337877313,0.5990566037735849,0,0
516,101,0,0,0,0,0,0.017408123791102514,0.0,0.007736943907156673,0.7450980392156863,0,0
289,47,0,0,0,1,0,0.017241379310344827,0.0,0.013793103448275862,0.9583333333333334,0,1
9491,1425,2,0,0,0,4,0.04814580699536452,0.0,0.014222503160556258,0.49859747545582045,1,0
386,125,0,0,0,0,0,0.19896640826873385,0.0,0.06718346253229975,0.3412698412698413,0,0
3095,450,5,0,9,0,0,0.104328165374677,0.0,0.012919896640826873,0.5898004434589801,7,1
1236,192,1,0,0,0,0,0.08245755860953921,0.0,0.018593371059013743,0.689119170984456,0,0
1054,208,0,0,0,0,0,0.02085308056872038,0.0,0.0,0.6172248803827751,0,0
1552,207,1,0,0,0,0,0.23567289117836446,0.0,0.03992273019961365,0.7740384615384616,0,0
1157,158,3,0,0,0,0,0.22279792746113988,0.0,0.018998272884283247,0.7232704402515723,0,0
360,66,0,0,0,0,0,0.036011080332409975,0.0,0.0,0.7761194029850746,0,0
1117,147,0,0,0,0,0,0.10286225402504472,0.0,0.26833631484794274,0.4527027027027027,0,0
695,118,0,0,0,0,0,0.07758620689655173,0.0,0.004310344827586207,0.680672268907563,0,0
227,55,0,0,0,0,0,0.043859649122807015,0.0,0.12280701754385964,0.625,0,0
734,160,0,0,4,0,2,0.04353741496598639,0.0,0.010884353741496598,0.5838509316770186,0,1
182,46,0,0,0,0,6,0.08196721311475409,0.0,0.02185792349726776,0.5106382978723404,0,1
415,96,0,0,0,0,0,0.10096153846153846,0.0,0.04567307692307692,0.5154639175257731,0,1
714,214,0,0,0,0,0,0.0951048951048951,0.0,0.4909090909090909,0.34418604651162793,0,0
988,213,0,0,0,0,0,0.042467138523761376,0.0,0.003033367037411527,0.6121495327102804,0,1
2365,469,0,0,3,2,0,0.038461538461538464,0.0,0.04268808114961961,0.5170212765957447,1,1
662,170,0,0,0,0,0,0.11312217194570136,0.0,0.043740573152337855,0.4269005847953216,1,0
384,75,0,0,0,0,0,0.046753246753246755,0.0,0.06753246753246753,0.6447368421052632,1,0
2044,479,0,0,0,0,2,0.05867970660146699,0.0,0.017603911980440097,0.36041666666666666,0,0
14009,2629,0,0,1,0,0,0.06581013561741614,0.0,0.037044967880085655,0.28631178707224336,2,0
835,213,0,0,0,0,0,0.10885167464114832,0.0,0.05143540669856459,0.4439252336448598,0,0
3273,487,8,0,8,0,2,0.10384850335980451,0.0,0.010995723885155772,0.6331967213114754,0,0
465,106,0,0,0,0,0,0.06652360515021459,0.0,0.04291845493562232,0.7009345794392523,2,1
191,21,2,0,0,0,0,0.140625,0.0,0.0,0.9545454545454546,0,0
519,116,0,0,0,0,0,0.04230769230769231,0.0,0.06153846153846154,0.6153846153846154,0,0
2742,438,1,0,0,0,0,0.05359095880422895,0.0,0.008020415603353991,0.5968109339407744,0,0
460,52,1,0,0,0,0,0.22559652928416485,0.0,0.039045553145336226,0.8301886792452831,0,0
1388,187,0,0,1,0,0,0.005039596832253419,0.0,0.0,0.9361702127659575,0,1
961,202,0,0,1,0,0,0.0446985446985447,0.0,0.0,0.4433497536945813,1,0
932,206,0,0,0,0,0,0.06645230439442658,0.0,0.19614147909967847,0.5797101449275363,0,0
351,52,0,0,0,0,1,0.028409090909090908,0.0,0.02556818181818182,0.8679245283018868,0,1
203,50,0,0,1,0,0,0.08333333333333333,0.0,0.014705882352941176,0.6470588235294118,0,1
742,158,0,0,3,0,2,0.040376850605652756,0.0,0.008075370121130552,0.5723270440251572,0,1
877,131,1,0,0,0,0,0.13097949886104784,0.0,0.05694760820045558,0.7954545454545454,0,0
196,39,0,0,0,0,0,0.025380710659898477,0.0,0.0,0.8,0,0
8073,1194,0,0,10,9,0,0.07778053009660639,0.0,0.01870200644042606,0.4125523012552301,1,1
1611,223,2,0,0,0,0,0.19230769230769232,0.0,0.017990074441687345,0.7723214285714286,0,0
5397,920,0,0,0,0,0,0.015376065209336792,0.0,0.0,0.3474484256243214,0,0
277,63,0,0,0,0,0,0.09352517985611511,0.0,0.07194244604316546,0.515625,0,0
21,5,0,0,0,0,0,0.045454545454545456,0.0,0.0,0.8333333333333334,0,1
1000,214,0,0,1,10,0,0.060939060939060936,0.0,0.03996003996003996,0.6093023255813953,0,1
4091,749,0,0,3,0,0,0.026392961876832845,0.0,0.007331378299120235,0.4266666666666667,21,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
575,112,0,0,0,0,0,0.057291666666666664,0.0,0.024305555555555556,0.6991150442477876,0,0
1407,398,0,0,0,0,0,0.12286931818181818,0.0,0.056818181818181816,0.2706766917293233,2,0
2004,214,6,0,0,0,0,0.2603491271820449,0.0,0.05486284289276808,0.5953488372093023,0,0
1946,370,0,0,0,0,0,0.03492552645095018,0.0,0.01027221366204417,0.5283018867924528,0,0
750,204,0,0,0,0,0,0.1584553928095872,0.0,0.0,0.35121951219512193,2,1
521,100,0,0,0,0,0,0.02681992337164751,0.0,0.0019157088122605363,0.7425742574257426,1,1
3090,566,0,0,0,0,0,0.0527337431252022,0.0,0.018764153995470722,0.3880070546737213,0,0
716,164,0,0,0,0,0,0.05439330543933055,0.0,0.043235704323570434,0.6060606060606061,0,0
735,203,0,0,2,0,0,0.15760869565217392,0.0,0.0,0.35294117647058826,0,1
1473,302,0,0,3,0,0,0.041383989145183174,0.0,0.029850746268656716,0.5445544554455446,0,0
1652,346,0,0,0,6,0,0.0544464609800363,0.0,0.05747126436781609,0.44668587896253603,2,1
384,78,0,0,0,0,0,0.033766233766233764,0.0,0.06753246753246753,0.7721518987341772,0,0
489,87,0,0,1,0,1,0.024489795918367346,0.0,0.0163265306122449,0.8409090909090909,0,1
1926,381,0,0,0,0,1,0.04151530877010898,0.0,0.028541774779449924,0.518324607329843,0,0
430,71,1,0,3,0,0,0.05104408352668213,0.0,0.0,0.8194444444444444,0,1
1247,234,0,0,0,0,0,0.026442307692307692,0.0,0.027243589743589744,0.5829787234042553,6,0
2135,535,0,0,0,35,0,0.10159176029962547,0.0,0.125,0.33955223880597013,0,1
278,59,0,0,0,2,0,0.035842293906810034,0.0,0.03225806451612903,0.9,0,1
5258,975,0,0,0,0,0,0.04392470051340559,0.0,0.016162768587183875,0.38831967213114754,2,0
822,188,0,0,1,0,0,0.07654921020656136,0.0,0.001215066828675577,0.6455026455026455,0,1
1218,235,0,0,1,2,1,0.03281378178835111,0.0,0.022149302707136997,0.6228813559322034,4,1
624,136,0,0,0,3,0,0.0496,0.0,0.0288,0.708029197080292,1,1
373,82,0,0,1,0,1,0.07219251336898395,0.0,0.0053475935828877,0.6506024096385542,1,1
2370,614,0,0,0,0,0,0.1155630535638971,0.0,0.044285111767186844,0.2731707317073171,2,0
637,137,0,0,3,5,0,0.061128526645768025,0.0,0.06269592476489028,0.644927536231884,1,1
139,33,0,0,0,0,0,0.06428571428571428,0.0,0.07142857142857142,0.7941176470588235,1,0
656,118,0,0,1,0,0,0.0121765601217656,0.0,0.0136986301369863,0.6050420168067226,1,1
1726,233,0,0,0,0,0,0.008685581933989578,0.0,0.0017371163867979154,0.9316239316239316,1,1
2355,501,0,0,0,0,0,0.042444821731748725,0.0,0.007640067911714771,0.4243027888446215,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
333,67,0,0,1,0,2,0.03293413173652695,0.0,0.020958083832335328,0.7794117647058824,1,1
1227,259,0,0,0,2,0,0.033387622149837134,0.0,0.013843648208469055,0.5807692307692308,0,0
8541,1330,0,0,3,17,3,0.05560758604542262,0.0,0.021774760009365488,0.46656649135987976,7,1
1536,180,4,0,1,0,0,0.21665582303188027,0.0,0.02992843201040989,0.7403314917127072,0,0
2344,424,0,0,0,5,0,0.020895522388059702,0.0,0.017057569296375266,0.4235294117647059,0,0
3661,796,0,0,0,1,0,0.0576187875477881,0.0,0.04642271982523211,0.3124215809284818,5,0
520,80,0,0,0,0,1,0.0345489443378119,0.0,0.04222648752399232,0.8395061728395061,0,1
2600,361,5,0,7,0,0,0.18800461361014995,0.0,0.04459823144944252,0.585635359116022,0,0
1103,242,0,0,1,0,0,0.07427536231884058,0.0,0.03170289855072464,0.4403292181069959,0,0
4596,680,2,0,1,0,0,0.08440287143789428,0.0,0.0026103980857080703,0.5697503671071953,1,0
843,167,0,0,1,0,0,0.04028436018957346,0.0,0.030805687203791468,0.5714285714285714,0,0
3627,704,0,0,0,0,0,0.05705622932745314,0.0,0.020672546857772877,0.4397163120567376,0,1
640,181,0,0,0,0,0,0.1310452418096724,0.0,0.056162246489859596,0.3956043956043956,1,0
1006,127,3,0,2,0,1,0.11717974180734857,0.0,0.015888778550148957,0.71875,2,1
37,9,0,0,1,0,0,0.02631578947368421,0.0,0.0,0.8,0,1
838,94,3,0,1,0,0,0.2359952324195471,0.0,0.01907032181168057,0.8,0,0
151,41,0,0,1,0,0,0.07894736842105263,0.0,0.02631578947368421,0.8095238095238095,0,1
422,96,0,0,0,0,0,0.04964539007092199,0.0,0.037825059101654845,0.6804123711340206,0,0
421,57,0,0,0,0,0,0.13033175355450238,0.0,0.0,0.7931034482758621,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
1251,282,0,0,0,0,0,0.07348242811501597,0.0,0.023961661341853034,0.4628975265017668,1,0
897,162,0,0,3,0,0,0.02783964365256125,0.0,0.01002227171492205,0.7177914110429447,4,1
278,46,0,0,3,0,0,0.014336917562724014,0.0,0.0,0.8297872340425532,0,1
4723,1322,0,0,0,0,0,0.14966130397967825,0.0,0.04508890770533446,0.1912320483749055,0,0
326,79,0,0,0,0,0,0.10091743119266056,0.0,0.06116207951070336,0.5125,0,0
738,98,3,0,7,2,1,0.12990527740189445,0.0,0.02706359945872801,0.8080808080808081,2,1
415,73,0,0,0,0,0,0.026442307692307692,0.0,0.014423076923076924,0.7837837837837838,0,0
707,139,0,0,1,1,1,0.04943502824858757,0.0,0.04096045197740113,0.7,0,1
629,96,0,0,3,0,0,0.06031746031746032,0.0,0.01904761904761905,0.8041237113402062,0,1
1432,323,0,0,1,0,1,0.09490579204466155,0.0,0.00209351011863224,0.43209876543209874,1,1
276,43,0,0,0,0,0,0.07220216606498195,0.0,0.0,0.8181818181818182,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
2049,382,0,0,0,0,0,0.023902439024390244,0.0,0.005853658536585366,0.5143603133159269,0,0
261,42,0,0,5,0,0,0.019083969465648856,0.0,0.0,0.8372093023255814,0,1
2608,515,0,0,1,2,0,0.02951322345726332,0.0,0.012265235722499043,0.48255813953488375,3,1
1909,397,0,0,0,0,0,0.05759162303664921,0.0,0.03664921465968586,0.4221105527638191,0,0
663,131,0,0,1,0,0,0.02710843373493976,0.0,0.0,0.6363636363636364,0,0
1412,408,0,0,0,0,0,0.13305024769992924,0.0,0.10049539985845718,0.3202933985330073,0,0
439,72,1,0,0,0,0,0.08863636363636364,0.0,0.0,0.726027397260274,0,0
812,121,1,0,0,0,0,0.06273062730627306,0.0,0.020910209102091022,0.6475409836065574,0,0
1551,267,0,0,4,4,5,0.025128865979381444,0.0,0.05412371134020619,0.6119402985074627,0,1
354,84,0,0,0,0,0,0.0676056338028169,0.0,0.036619718309859155,0.6,0,0
411,79,0,0,0,0,0,0.043689320388349516,0.0,0.06553398058252427,0.65,2,0
1534,229,2,0,0,0,0,0.13485342019543975,0.0,0.014332247557003257,0.691304347826087,1,0
640,81,1,0,0,0,0,0.1372854914196568,0.0,0.0,0.7682926829268293,0,0
4691,907,0,0,0,1,1,0.024936061381074168,0.0,0.017050298380221655,0.3700440528634361,1,0
160,7,2,0,0,0,0,0.22981366459627328,0.0,0.18633540372670807,0.875,1,0
3162,404,1,0,0,1,0,0.1508061966487512,0.0,0.04299715460006323,0.5358024691358024,0,0
1274,233,0,0,0,0,0,0.06588235294117648,0.0,0.001568627450980392,0.6196581196581197,0,0
1461,235,0,0,0,0,0,0.058823529411764705,0.0,0.010259917920656635,0.7033898305084746,4,0
1517,360,0,0,8,17,0,0.06389986824769434,0.0,0.05665349143610013,0.481994459833795,0,1
367,87,0,0,0,0,1,0.057065217391304345,0.0,0.04891304347826087,0.75,2,1
827,101,2,0,2,0,0,0.2113526570048309,0.0,0.010869565217391304,0.8431372549019608,1,0
100,32,0,0,2,0,0,0.16831683168316833,0.0,0.10891089108910891,0.6363636363636364,0,1
4381,1124,0,0,0,0,0,0.0985851209493382,0.0,0.012551346417161114,0.2808888888888889,3,0
2106,384,0,0,0,0,0,0.03844328429046037,0.0,0.0014238253440911248,0.44155844155844154,0,0
8216,2159,0,0,19,17,0,0.1165875623706949,0.0,0.03468419131069733,0.22916666666666666,1,1
1637,435,0,0,3,2,0,0.0989010989010989,0.0,0.014041514041514042,0.44954128440366975,3,1
547,167,0,0,1,0,0,0.025547445255474453,0.0,0.12043795620437957,0.6488095238095238,0,1
1152,258,0,0,0,0,0,0.03642671292281006,0.0,0.04596704249783174,0.5791505791505791,0,0
1239,290,0,0,2,0,0,0.08709677419354839,0.0,0.06370967741935483,0.44673539518900346,3,0
3488,680,0,0,0,1,3,0.024648896531957582,0.0,0.003725995987388937,0.43612334801762115,9,1
854,129,1,0,1,0,0,0.13216374269005848,0.0,0.012865497076023392,0.7230769230769231,0,0
52,12,0,0,1,0,0,0.03773584905660377,0.0,0.0,0.9230769230769231,0,1
485,99,0,0,1,0,0,0.03497942386831276,0.0,0.0,0.72,0,0
2335,309,0,0,0,2,0,0.007277397260273972,0.0,0.0012842465753424657,0.9451612903225807,0,1
579,121,0,0,0,0,0,0.039655172413793106,0.0,0.03103448275862069,0.6147540983606558,0,0
267,52,0,0,0,0,0,0.026119402985074626,0.0,0.014925373134328358,0.8301886792452831,0,0
1273,272,0,0,0,0,0,0.026687598116169546,0.0,0.03610675039246468,0.5421245421245421,0,0
221,46,0,0,1,0,0,0.036036036036036036,0.0,0.0,0.8723404255319149,0,1
217,44,0,0,1,0,0,0.027522935779816515,0.0,0.0045871559633027525,0.8666666666666667,0,0
1546,354,0,0,7,0,0,0.05042016806722689,0.0,0.012281835811247576,0.5267605633802817,0,0
217,29,1,0,1,0,0,0.05963302752293578,0.0,0.05963302752293578,0.7666666666666667,1,1
891,167,0,0,0,0,0,0.05605381165919283,0.0,0.02914798206278027,0.31547619047619047,0,0
2830,666,0,0,1,0,0,0.10243730130695868,0.0,0.01660190745319675,0.3748125937031484,2,0
350,76,0,0,3,0,0,0.039886039886039885,0.0,0.017094017094017096,0.7662337662337663,1,1
