length,num_words,num_urls,suspicious_words,special_char_ratio,label
2082,534,0,0,0.09505520883341334,1
2832,754,0,1,0.12777973879279916,1
299,70,0,0,0.03666666666666667,0
393,49,1,0,0.22588832487309646,0
9645,2049,0,1,0.03452208169189301,1
1323,222,1,0,0.05664652567975831,0
524,94,0,0,0.05714285714285714,1
752,213,0,1,0.1341301460823373,0
3007,676,0,0,0.05086436170212766,1
415,91,0,0,0.04567307692307692,1
1484,306,0,0,0.0707070707070707,0
2524,464,0,0,0.03643564356435643,1
1454,195,0,0,0.07766323024054983,1
183,53,0,0,0.1793478260869565,0
279,63,0,0,0.09285714285714286,0
475,105,0,0,0.06512605042016807,0
1530,212,1,0,0.13912475506205094,0
164,37,0,0,0.06060606060606061,0
1728,275,0,0,0.0913823019086177,1
2153,421,0,0,0.028319405756731662,0
1181,114,4,0,0.25549915397631134,0
565,91,1,0,0.07773851590106007,0
514,109,0,0,0.03495145631067961,0
2838,499,1,0,0.0641070799577316,0
1467,74,0,0,0.7029972752043597,1
735,98,3,0,0.1358695652173913,1
800,173,0,0,0.05493133583021224,0
942,187,0,0,0.027571580063626724,1
518,90,0,0,0.01348747591522158,0
321,72,0,0,0.052795031055900624,0
722,126,0,0,0.035961272475795295,0
867,147,0,0,0.06336405529953917,1
858,168,0,0,0.04074505238649592,1
248,50,0,0,0.04417670682730924,1
273,42,0,0,0.014598540145985401,1
643,80,2,0,0.18788819875776397,0
986,209,0,0,0.05268490374873354,0
730,87,3,0,0.17920656634746923,0
5136,1157,0,0,0.10317305820517812,0
1173,174,2,0,0.16609880749574105,0
8001,2249,0,2,0.1522119470132467,1
1144,260,0,0,0.06899563318777292,1
3790,685,0,0,0.04563439725666051,0
2812,477,1,5,0.04514752932811945,1
1459,327,0,0,0.09315068493150686,1
707,127,0,0,0.03672316384180791,0
1348,329,0,0,0.08302446256486286,1
39,10,0,0,0.05,1
6933,1340,0,11,0.030862417075281222,1
5,1,0,0,0.0,1
987,173,1,0,0.21862348178137653,0
6160,1401,0,0,0.050316507060542116,0
207,49,0,0,0.057692307692307696,1
1624,211,0,0,0.09292307692307693,1
1365,239,1,0,0.09736456808199122,0
795,145,0,0,0.10050251256281408,0
190,25,1,0,0.08900523560209424,0
5,1,0,0,0.0,1
3464,785,0,0,0.06291486291486291,0
6454,1246,0,0,0.029744384198295896,1
154,34,0,0,0.04516129032258064,1
791,109,3,0,0.1275252525252525,1
1899,267,2,0,0.11105263157894738,0
116,21,0,0,0.017094017094017096,1
757,98,2,0,0.18733509234828497,1
2022,538,0,0,0.10084033613445378,0
1464,302,0,0,0.019795221843003412,1
276,42,0,0,0.010830324909747292,1
541,102,0,0,0.04059040590405904,1
2815,663,0,0,0.06711647727272728,0
500,109,0,0,0.0658682634730539,1
985,191,0,3,0.02636916835699797,0
600,126,0,0,0.18635607321131448,0
1987,285,3,0,0.15090543259557343,0
876,111,3,0,0.0661345496009122,0
1,0,0,0,0.5,1
230,60,0,0,0.06926406926406926,1
982,208,0,0,0.04781281790437437,0
4755,921,0,0,0.054667788057190914,0
3345,694,0,2,0.04871488344291692,0
428,94,0,0,0.027972027972027972,1
915,236,0,0,0.09170305676855896,0
528,117,0,0,0.09073724007561437,1
1959,490,0,0,0.10459183673469388,0
1009,204,0,0,0.04950495049504951,0
278,31,2,0,0.12903225806451613,0
2554,543,0,0,0.09197651663405088,0
127,23,0,0,0.0234375,0
1074,249,0,0,0.06325581395348837,0
8241,1548,0,1,0.03664159184663916,1
242,47,0,0,0.0205761316872428,0
866,109,1,0,0.13264129181084197,1
699,117,0,0,0.02142857142857143,0
509,100,0,0,0.025490196078431372,1
362,57,1,0,0.06060606060606061,0
1801,408,0,0,0.04384017758046615,1
295,50,0,0,0.016891891891891893,1
1832,288,1,3,0.054009819967266774,1
657,99,1,0,0.1276595744680851,0
176,49,0,0,0.062146892655367235,0
501,87,0,0,0.05776892430278884,0
1954,396,0,0,0.02864450127877238,0
5144,636,0,0,0.0013605442176870747,1
3239,633,0,0,0.0404320987654321,1
9143,1699,0,3,0.03160542432195976,1
169,38,0,0,0.058823529411764705,0
552,119,0,0,0.023508137432188065,0
1507,356,0,0,0.11870026525198939,0
872,227,0,0,0.13745704467353953,1
551,111,0,0,0.041666666666666664,0
729,120,0,0,0.050684931506849315,1
111,22,0,0,0.03571428571428571,0
1669,278,0,0,0.08383233532934131,1
38577,6507,4,8,0.07177666027269428,0
901,107,2,0,0.20288248337028825,0
2065,367,0,4,0.03049370764762827,0
2102,393,0,0,0.0456490727532097,0
3108,554,0,3,0.03891926664522354,0
11086,2119,0,0,0.05123117164246415,0
832,71,2,0,0.37214885954381755,1
3175,630,0,0,0.031486146095717885,0
7698,1213,0,3,0.021691128718015328,1
1468,335,0,0,0.05513955071477195,1
161,13,1,0,0.16049382716049382,0
460,68,1,0,0.13665943600867678,0
2797,536,0,3,0.032165832737669764,1
2191,406,0,0,0.04744525547445255,0
8259,1558,0,1,0.038135593220338986,1
428,81,0,0,0.03263403263403263,1
355,74,0,0,0.033707865168539325,1
3483,681,0,1,0.04190585533869116,0
1680,256,1,1,0.07852468768590125,0
1646,310,0,0,0.03885853066180935,0
1457,357,0,0,0.08641975308641975,0
462,83,0,0,0.017278617710583154,0
760,133,1,0,0.07490144546649145,0
2100,461,0,0,0.042836744407425034,1
4559,1001,0,0,0.049342105263157895,0
1580,398,0,0,0.10815939278937381,0
897,119,2,0,0.2071269487750557,0
929,115,4,0,0.2064516129032258,0
195,40,0,0,0.03571428571428571,1
1943,314,1,10,0.043209876543209874,1
1263,123,5,0,0.18117088607594936,1
5377,815,0,1,0.05206396429899591,0
3091,785,0,0,0.14650711513583442,0
131,31,0,0,0.10606060606060606,1
10518,2024,0,3,0.046487308679532276,0
1263,168,0,0,0.05300632911392405,1
993,228,0,0,0.052313883299798795,0
194,42,0,0,0.041025641025641026,1
5422,1320,0,4,0.12004425594689286,0
264,21,2,0,0.16226415094339622,0
5960,1300,0,0,0.0498238550578762,0
850,134,1,0,0.11398354876615746,0
2096,385,0,0,0.03528850739151168,0
1959,366,0,0,0.05765306122448979,0
308,49,0,0,0.0970873786407767,0
102,25,0,0,0.0970873786407767,0
41,8,0,0,0.0,1
291,58,0,0,0.0136986301369863,0
1295,326,0,0,0.09182098765432099,0
7103,934,0,0,0.00563063063063063,1
35,4,0,0,0.0,1
757,161,0,0,0.06068601583113457,0
724,93,1,0,0.1724137931034483,0
475,73,0,0,0.037815126050420166,1
1725,405,0,0,0.0776361529548088,0
14450,3961,0,0,0.11272576292298112,1
922,180,0,0,0.023835319609967497,0
1458,276,0,0,0.037011651816312545,1
600,90,1,0,0.1281198003327787,0
53,11,0,0,0.037037037037037035,1
498,137,0,0,0.1342685370741483,1
981,242,0,0,0.09063136456211812,1
843,147,0,7,0.018957345971563982,1
12402,2358,0,3,0.030395871966459726,0
420,51,4,0,0.14251781472684086,0
1068,196,0,0,0.04957904583723106,1
556,125,0,0,0.07360861759425494,1
17264,3992,0,2,0.06539241239501882,1
662,85,0,0,0.07541478129713423,1
399,75,0,0,0.045,0
600,115,0,0,0.03993344425956739,0
904,116,1,0,0.16243093922651933,0
3384,728,0,5,0.03367799113737075,0
284,37,1,0,0.10175438596491228,0
119,20,0,0,0.03333333333333333,0
232,53,0,0,0.05150214592274678,0
742,158,0,0,0.05518169582772544,1
2180,541,0,0,0.10132966529115085,1
50,11,0,0,0.0196078431372549,0
1017,218,0,0,0.030451866404715127,0
885,232,0,0,0.13882618510158012,1
215,41,0,0,0.05092592592592592,0
717,123,1,0,0.0988857938718663,0
2117,367,0,0,0.056185080264400375,1
5424,974,0,0,0.04092165898617511,0
1573,221,5,0,0.12579415501905972,0
706,147,0,0,0.036775106082036775,1
805,78,2,0,0.2890818858560794,0
452,101,0,0,0.04415011037527594,1
164,16,1,0,0.15151515151515152,0
892,117,0,0,0.06606942889137737,1
418,58,0,0,0.026252983293556086,1
1022,277,0,0,0.12121212121212122,1
1820,240,2,0,0.2015376166941241,0
573,127,0,0,0.05400696864111498,1
407,109,0,0,0.09803921568627451,0
500,66,3,0,0.10379241516966067,0
724,204,0,0,0.16,1
1066,152,1,0,0.12558575445173384,0
3185,420,4,1,0.113308223477715,1
2279,441,0,0,0.02456140350877193,0
3524,628,0,0,0.0275177304964539,0
767,208,0,0,0.09505208333333333,0
86,23,0,0,0.09195402298850575,0
1086,199,0,0,0.02667893284268629,0
1987,331,3,0,0.07997987927565392,0
5,1,0,0,0.0,1
399,69,0,0,0.015,1
1131,169,2,1,0.06890459363957598,0
5,1,0,0,0.0,1
1074,191,0,0,0.014883720930232559,0
332,43,1,0,0.0990990990990991,0
842,96,3,0,0.12455516014234876,0
2417,420,0,2,0.02977667493796526,0
5,1,0,0,0.0,1
1184,166,2,0,0.09873417721518987,0
11182,2728,0,1,0.13770902262362514,0
1135,187,1,0,0.11179577464788733,0
203,42,0,0,0.029411764705882353,1
448,64,1,0,0.10022271714922049,0
3946,650,3,0,0.10463643273372182,0
44,9,0,0,0.022222222222222223,1
1420,231,2,0,0.10837438423645321,0
1179,236,0,13,0.03983050847457627,1
2561,445,2,0,0.05425448868071819,0
1010,224,0,0,0.032640949554896145,1
15280,3812,0,0,0.08899941103330934,1
331,74,0,0,0.045180722891566265,1
69,12,0,0,0.04285714285714286,0
2564,453,0,0,0.03781676413255361,0
1088,202,0,0,0.028466483011937556,0
1319,288,0,0,0.04318181818181818,0
1276,229,0,0,0.04620203602192639,0
313,46,0,0,0.012738853503184714,1
2877,546,0,0,0.037873523280055596,0
1612,256,2,0,0.09733415995040298,0
433,89,0,0,0.07373271889400922,0
2013,512,0,0,0.11271102284011916,0
470,86,0,0,0.04670912951167728,0
837,113,0,0,0.010739856801909307,1
1087,233,0,0,0.03768382352941176,0
746,181,0,0,0.0535475234270415,0
1946,447,0,0,0.08063687724704674,0
1240,267,0,0,0.07977437550362611,0
3205,626,0,0,0.028696194635059263,0
502,61,0,0,0.0019880715705765406,1
5358,902,0,1,0.026684082851278223,0
2464,324,0,0,0.005679513184584178,1
152,33,0,0,0.05228758169934641,0
5,1,0,0,0.0,1
245,25,1,0,0.11788617886178862,0
200,50,0,0,0.07960199004975124,0
612,152,0,0,0.06035889070146819,1
1018,199,0,0,0.03631010794896958,1
2313,595,0,0,0.09636992221261884,1
2129,272,1,0,0.10657276995305165,0
435,79,0,0,0.0389908256880734,0
3378,702,0,0,0.09144717372003551,0
914,246,0,0,0.11912568306010929,0
901,141,2,0,0.13303769401330376,0
2789,588,0,0,0.055197132616487454,0
1249,194,1,0,0.0472,0
256,57,0,0,0.054474708171206226,1
3433,637,0,0,0.0425160163075131,0
3713,789,0,0,0.08831448572967152,0
246,50,0,0,0.06882591093117409,1
3637,687,2,0,0.07833974711379879,0
3875,791,0,0,0.04282765737874097,0
278,31,2,0,0.12903225806451613,0
36,7,0,0,0.08108108108108109,1
876,228,0,0,0.13568985176738882,1
225,57,0,0,0.07079646017699115,1
396,51,2,0,0.09571788413098237,0
618,135,0,0,0.05492730210016155,1
602,112,0,0,0.07628524046434494,0
202,25,1,0,0.08866995073891626,0
5,1,0,0,0.0,1
1974,400,0,0,0.02531645569620253,0
4452,1056,0,0,0.06669660902762183,0
16701,4261,0,13,0.13669021674051013,0
271,59,0,0,0.051470588235294115,1
257,51,0,0,0.031007751937984496,0
1488,305,0,0,0.04701141705842848,0
2242,465,0,0,0.06999554168524298,1
230,43,0,0,0.021645021645021644,1
17161,4013,0,2,0.06974711572077846,1
5159,1048,0,0,0.05949612403100775,0
1307,182,4,0,0.0764525993883792,0
843,188,0,0,0.05687203791469194,1
337,62,0,0,0.029585798816568046,0
554,88,1,0,0.14054054054054055,0
925,166,0,0,0.042116630669546434,0
279,63,0,0,0.09285714285714286,0
1306,264,0,0,0.03366488140780413,1
444,82,0,0,0.033707865168539325,0
580,116,0,0,0.022375215146299483,1
429,100,0,0,0.05581395348837209,0
712,170,0,1,0.08555399719495091,0
712,163,0,0,0.06030855539971949,0
844,169,0,0,0.04260355029585799,0
234,42,0,0,0.00851063829787234,0
466,107,0,0,0.05139186295503212,1
4429,738,1,0,0.05417607223476298,0
2846,598,0,0,0.02564102564102564,1
525,94,0,0,0.055133079847908745,1
2082,354,1,0,0.057129140662506,0
625,97,0,0,0.054313099041533544,0
1109,176,2,0,0.12432432432432433,0
639,137,0,0,0.0609375,1
466,83,0,0,0.023554603854389723,0
937,185,0,0,0.022388059701492536,0
423,57,0,0,0.007075471698113208,1
1667,244,6,0,0.14088729016786572,0
715,137,0,0,0.02653631284916201,0
365,64,0,0,0.07923497267759563,0
639,137,0,0,0.0609375,1
838,252,0,0,0.09535160905840286,0
11401,2122,0,3,0.02341694439572005,0
662,105,1,0,0.13423831070889894,0
6114,1023,2,1,0.0704824202780049,0
108,26,0,0,0.10091743119266056,1
930,241,0,0,0.12137486573576799,0
1034,237,0,0,0.0647342995169082,0
1002,201,0,0,0.0448654037886341,1
264,43,0,0,0.018867924528301886,1
1221,292,0,0,0.08756137479541735,0
1050,224,0,1,0.04091341579448145,0
622,118,0,0,0.025682182985553772,0
1434,343,0,0,0.08780487804878048,0
815,111,4,0,0.07230392156862746,1
1093,226,0,0,0.03473491773308958,1
189,25,1,0,0.1368421052631579,0
2383,469,0,1,0.022651006711409395,1
623,101,1,0,0.15384615384615385,0
1111,193,1,0,0.0764388489208633,0
680,242,0,0,0.2422907488986784,1
1005,214,0,0,0.05964214711729622,0
286,86,0,0,0.04529616724738676,1
613,142,0,0,0.08794788273615635,1
225,59,0,0,0.05752212389380531,0
730,200,0,0,0.1600547195622435,1
9151,1698,0,3,0.031359265734265736,1
936,202,0,0,0.05016008537886873,1
2994,598,0,0,0.0340567612687813,1
1466,362,0,0,0.10224948875255624,0
772,203,0,0,0.10090556274256145,0
1714,332,0,0,0.061224489795918366,0
3027,627,0,0,0.04722589167767503,0
2365,476,0,0,0.04860524091293322,0
479,107,0,0,0.035416666666666666,1
233,24,0,0,0.0,1
118,32,0,0,0.07563025210084033,0
1046,110,1,0,0.2034383954154728,0
1253,143,2,0,0.19218500797448165,0
607,124,0,0,0.02631578947368421,0
354,86,0,0,0.05352112676056338,0
6314,1231,0,0,0.04782264449722882,0
418,87,0,0,0.028639618138424822,0
24,4,0,0,0.04,0
906,127,4,0,0.11907386990077178,0
73,14,0,0,0.04054054054054054,0
2169,242,0,0,0.017511520737327188,1
785,155,0,0,0.024173027989821884,1
748,99,3,0,0.1308411214953271,1
450,73,0,0,0.028824833702882482,1
146,33,0,0,0.05442176870748299,1
1174,164,0,0,0.011063829787234043,1
3081,577,0,0,0.035691109669046074,0
376,78,0,0,0.03183023872679045,1
202,43,0,0,0.06896551724137931,1
2725,552,0,3,0.031181217901687455,0
5,1,0,0,0.0,0
2032,382,0,0,0.030496802754549926,0
1110,180,1,0,0.09810981098109811,0
7415,1903,0,1,0.11677454153182308,1
337,57,0,0,0.09467455621301775,1
2117,367,0,0,0.056185080264400375,1
132,31,0,0,0.03759398496240601,1
944,126,3,0,0.09947089947089947,0
880,178,0,0,0.011350737797956867,1
4615,1083,0,0,0.07105719237435008,0
203,15,2,0,0.20588235294117646,0
2491,532,0,0,0.04654895666131621,1
496,115,0,0,0.06639839034205232,0
4738,1099,0,1,0.11985650981219667,0
82,21,0,0,0.08433734939759036,0
4699,480,21,1,0.14063829787234042,0
418,55,2,0,0.10978520286396182,0
383,19,2,0,0.3567708333333333,1
1073,285,0,0,0.11731843575418995,0
752,125,0,0,0.02390438247011952,0
415,110,0,0,0.09615384615384616,0
1127,207,0,0,0.05053191489361702,0
906,135,1,0,0.04189636163175303,1
873,137,1,0,0.08009153318077804,0
1632,222,2,0,0.20330679730557258,0
55,15,0,0,0.14285714285714285,0
1040,198,0,0,0.0345821325648415,1
544,143,0,0,0.13577981651376148,0
551,84,3,0,0.07246376811594203,1
1408,264,0,0,0.0269694819020582,1
647,128,0,0,0.033950617283950615,0
9540,1773,0,0,0.0404569751598365,0
1122,238,0,0,0.02315227070347284,1
1147,228,0,0,0.05313588850174216,1
1074,143,2,0,0.1786046511627907,0
882,184,0,1,0.04869762174405436,0
131,30,0,0,0.05303030303030303,0
754,172,0,0,0.06887417218543046,1
1000,211,0,0,0.04395604395604396,1
410,82,0,0,0.05596107055961071,1
4658,941,0,0,0.05194247692637905,0
1563,309,0,0,0.03644501278772379,0
697,94,4,0,0.11461318051575932,0
1139,176,3,0,0.15350877192982457,0
436,100,0,0,0.06636155606407322,1
279,63,0,0,0.09285714285714286,0
190,38,0,0,0.03664921465968586,1
466,78,0,0,0.05139186295503212,1
639,113,0,0,0.025,0
5,1,0,0,0.0,1
566,134,0,0,0.06878306878306878,1
456,83,0,0,0.019693654266958426,1
395,81,0,2,0.06313131313131314,1
1140,168,1,0,0.11744084136722173,0
530,61,2,0,0.2278719397363465,1
545,135,0,0,0.11172161172161173,0
1055,219,0,0,0.06723484848484848,0
78,13,0,0,0.0,1
5009,1229,0,6,0.12874251497005987,0
50,15,0,0,0.11764705882352941,1
318,39,1,0,0.16300940438871472,0
243,35,0,0,0.01639344262295082,1
2533,478,0,6,0.03157063930544594,1
2363,528,0,3,0.0461082910321489,0
442,66,0,0,0.03611738148984198,1
350,74,0,0,0.02564102564102564,0
458,96,0,0,0.05010893246187364,1
10403,2241,0,2,0.06170703575547866,0
1076,212,0,0,0.04456824512534819,1
480,76,1,1,0.07484407484407485,0
893,176,0,0,0.025727069351230425,0
3083,657,0,0,0.04928664072632944,0
716,162,0,0,0.040446304044630406,0
5,1,0,0,0.0,1
577,119,0,1,0.04671280276816609,1
283,63,0,0,0.09154929577464789,0
2351,521,0,0,0.05994897959183673,0
493,100,0,0,0.03441295546558704,0
450,81,0,0,0.022172949002217297,1
1397,265,0,0,0.09585121602288985,1
525,107,0,0,0.03802281368821293,1
241,62,0,0,0.07024793388429752,1
2863,339,17,0,0.1424581005586592,0
802,112,2,0,0.13449564134495642,0
1266,236,0,0,0.056827150749802685,0
3,1,0,0,0.0,1
820,136,1,0,0.08160779537149818,0
1710,309,2,0,0.08591466978375219,0
1461,254,0,0,0.033515731874145006,0
1655,453,0,0,0.2892512077294686,1
463,103,0,0,0.05387931034482758,0
313,64,0,0,0.022292993630573247,1
483,69,1,0,0.13429752066115702,0
8833,1679,0,10,0.025016979850577315,0
910,178,0,0,0.026344676180021953,1
1638,303,0,0,0.021964612568639415,0
271,33,1,0,0.1323529411764706,0
3648,625,0,0,0.060016442861057825,0
1876,286,2,0,0.07831646244006393,0
1021,154,4,0,0.0958904109589041,0
894,198,0,0,0.053631284916201116,0
1348,329,0,0,0.08302446256486286,1
935,202,0,0,0.050213675213675216,1
4146,678,1,3,0.021220159151193633,1
941,134,3,0,0.10721868365180467,0
7287,1408,0,1,0.03265642151481888,0
1720,285,0,0,0.06798373038930854,0
3392,771,0,0,0.10109048040082523,0
2165,406,0,0,0.033702677746999074,0
4713,922,0,5,0.022274077216801018,1
1489,330,0,0,0.03959731543624161,1
211,50,0,0,0.04245283018867924,0
3012,528,1,0,0.06372386325921009,0
8631,1617,0,1,0.04436978683966636,0
735,98,3,0,0.1358695652173913,1
14295,2135,1,1,0.17865137101287074,1
390,109,0,0,0.1636828644501279,1
777,118,2,0,0.07969151670951156,0
379,79,0,0,0.042105263157894736,0
8143,1252,2,0,0.048010805500982315,0
534,114,0,0,0.05420560747663551,1
5,1,0,0,0.0,1
639,153,0,0,0.0609375,1
805,157,0,0,0.05459057071960298,0
300,54,0,0,0.029900332225913623,0
208,19,1,0,0.1339712918660287,0
5,1,0,0,0.0,1
1011,248,0,0,0.08300395256916997,0
84,22,0,0,0.08235294117647059,0
396,69,0,0,0.015113350125944584,1
1231,182,2,0,0.16233766233766234,0
391,51,1,0,0.08928571428571429,0
838,201,0,0,0.07389749702026222,0
483,56,1,0,0.25826446280991733,0
851,150,0,0,0.03873239436619718,0
706,147,0,0,0.028288543140028287,1
186,36,0,0,0.03208556149732621,1
275,16,2,0,0.15942028985507245,0
13181,2363,0,4,0.030344409042633896,0
324,64,0,1,0.015384615384615385,0
2712,533,0,3,0.036490969406561005,1
638,137,0,0,0.06103286384976526,1
2165,443,0,0,0.07710064635272391,0
395,77,0,0,0.03535353535353535,1
672,154,0,0,0.05349182763744428,0
2335,564,0,0,0.0860445205479452,0
107,25,0,0,0.046296296296296294,0
1156,173,2,0,0.07692307692307693,0
166,31,0,0,0.03592814371257485,1
1259,156,1,0,0.1976190476190476,0
1459,199,4,5,0.06986301369863014,0
11981,2451,0,0,0.04206309464196294,0
1294,201,0,0,0.018532818532818532,0
645,114,0,0,0.06656346749226007,1
420,89,0,0,0.05938242280285035,1
660,150,0,0,0.04084720121028744,1
584,69,2,0,0.2905982905982906,0
2375,479,0,0,0.06228956228956229,1
3830,673,0,0,0.036543983294179065,0
6046,1559,0,1,0.14767653381842236,0
336,79,0,0,0.0830860534124629,0
400,96,0,0,0.06982543640897755,1
2287,403,3,0,0.0826048951048951,0
1174,164,2,0,0.15659574468085105,0
1446,652,0,0,0.40497581202487903,1
3873,1192,0,2,0.19876097057305112,1
3364,649,0,0,0.03714710252600297,0
368,54,1,0,0.15989159891598917,0
6971,1248,0,0,0.03427997705106139,0
1520,267,0,0,0.027613412228796843,0
453,65,1,0,0.06828193832599119,0
3101,524,4,0,0.19632495164410058,0
98,23,0,0,0.08080808080808081,1
379,68,0,0,0.06578947368421052,0
1013,214,0,0,0.0601577909270217,0
1146,168,1,0,0.10985178727114212,0
1880,458,0,1,0.08506113769271664,0
461,65,1,0,0.18614718614718614,0
1072,232,0,2,0.097856477166822,0
3646,120,4,0,0.21497120921305182,0
1740,250,3,1,0.05399195864445721,0
3049,629,0,0,0.04491803278688525,1
440,84,0,0,0.024943310657596373,1
851,205,0,0,0.1056338028169014,0
646,160,0,0,0.07109737248840804,1
5,1,0,0,0.0,0
176,39,0,0,0.02824858757062147,1
723,166,0,0,0.05110497237569061,0
3592,645,0,3,0.016142499304202616,0
652,133,0,0,0.05359877488514548,1
1452,280,0,0,0.025464556090846524,0
2228,448,0,0,0.029161058770749215,1
1455,367,0,0,0.09752747252747253,0
1340,273,0,0,0.06711409395973154,0
2070,299,3,2,0.06663447609850313,1
4538,1007,0,0,0.09253139458030403,0
331,74,0,0,0.045180722891566265,1
979,164,1,0,0.18061224489795918,1
720,133,0,0,0.06241331484049931,0
359,52,0,0,0.011111111111111112,1
2169,320,5,0,0.1774193548387097,0
1361,192,3,0,0.14170337738619676,0
2214,511,0,2,0.08126410835214447,1
5695,858,3,1,0.08971207865168539,0
764,158,0,0,0.040522875816993466,0
2040,583,0,0,0.16609505144536993,0
359,42,0,0,0.005555555555555556,1
810,120,1,0,0.07891491985203453,0
281,63,0,0,0.09219858156028368,0
228,54,0,0,0.056768558951965066,1
2285,522,0,0,0.051618547681539804,1
2244,432,0,0,0.0334075723830735,0
1750,414,0,0,0.08509423186750428,1
161,41,0,0,0.06172839506172839,0
1024,262,0,0,0.11902439024390243,1
104,28,0,0,0.09523809523809523,0
899,192,0,0,0.03222222222222222,1
190,36,0,0,0.02617801047120419,0
38,7,0,0,0.05128205128205128,1
442,102,0,0,0.04966139954853273,1
1930,289,5,0,0.21698601760745728,0
96,24,0,0,0.07216494845360824,0
9024,305,0,0,0.30781163434903047,1
1805,401,0,0,0.06533776301218161,0
425,108,0,0,0.06572769953051644,1
293,63,0,0,0.04081632653061224,1
652,107,0,0,0.033690658499234305,1
65,14,0,0,0.06060606060606061,1
3993,400,24,0,0.1071607411116675,0
1658,233,3,0,0.12115732368896925,0
62,8,1,0,0.07936507936507936,1
2592,461,0,0,0.09718472811415349,0
3638,596,0,10,0.026106073097004672,1
3103,600,0,0,0.04768041237113402,0
853,220,0,0,0.08430913348946135,0
1164,211,0,0,0.027467811158798282,0
1132,167,2,0,0.09443954104148279,0
994,254,0,0,0.08944723618090453,0
404,77,0,0,0.027160493827160494,0
6365,1007,0,6,0.06597549481621112,0
3085,453,0,0,0.0985093972780298,0
3603,726,0,24,0.02386237513873474,1
2844,270,2,0,0.4797891036906854,1
1151,410,0,0,0.2690972222222222,0
9333,1811,0,2,0.03653310477823012,1
1313,276,0,0,0.05707762557077625,0
664,70,2,0,0.22706766917293233,0
779,168,0,5,0.03205128205128205,1
282,66,0,0,0.053003533568904596,0
982,141,2,0,0.12207527975584945,0
125,23,0,0,0.023809523809523808,0
2420,586,0,0,0.07641470466749277,0
2067,554,0,0,0.1387814313346228,1
1187,152,3,0,0.23905723905723905,0
705,132,0,1,0.028328611898016998,1
325,74,0,0,0.04294478527607362,1
241,51,0,0,0.028925619834710745,1
563,126,0,0,0.0549645390070922,1
2053,500,0,2,0.09639727361246349,0
281,63,0,0,0.09219858156028368,0
3655,832,0,0,0.04786652078774617,1
1026,127,2,0,0.1762414800389484,1
2428,488,0,3,0.03952243721696171,0
3703,877,0,0,0.07181425485961124,0
178,30,0,0,0.061452513966480445,1
407,60,1,0,0.0857843137254902,0
331,60,0,0,0.02710843373493976,1
5,1,0,0,0.0,1
581,119,0,0,0.024054982817869417,1
1987,380,0,1,0.025653923541247486,1
429,84,0,0,0.023255813953488372,0
9263,1977,0,1,0.08203799654576857,0
2248,381,0,1,0.03201422854602046,0
634,133,0,0,0.026771653543307086,1
287,54,0,0,0.024305555555555556,1
179,37,0,0,0.03333333333333333,1
1458,237,1,0,0.050034270047978065,0
404,79,0,0,0.04938271604938271,1
1221,244,0,0,0.041734860883797055,0
1101,186,2,0,0.14156079854809436,0
2343,472,0,11,0.025597269624573378,1
3685,720,0,22,0.018990775908844276,1
3243,775,0,0,0.07459926017262639,0
836,190,0,0,0.05734767025089606,1
887,168,0,0,0.03490990990990991,1
358,71,0,0,0.06128133704735376,0
1470,313,0,1,0.037389530931339225,0
394,86,0,0,0.05063291139240506,1
159,6,2,0,0.2375,0
1637,305,0,0,0.026862026862026864,0
1446,234,0,1,0.06772633033863165,0
9828,1794,0,2,0.027469732424458236,0
947,201,0,1,0.046413502109704644,0
1209,238,0,0,0.03553719008264463,0
907,205,0,0,0.042951541850220265,0
4346,829,0,0,0.03450655624568668,1
4977,949,0,0,0.071112896745681,0
5,1,0,0,0.0,1
16517,4231,0,5,0.10546070952899866,1
1674,378,0,0,0.05373134328358209,0
6552,865,3,1,0.05432626278040592,0
523,102,0,0,0.04580152671755725,1
1311,199,0,0,0.012957317073170731,1
730,157,0,0,0.036935704514363885,1
1095,177,0,0,0.046532846715328466,1
224,53,0,0,0.07555555555555556,1
190,33,0,0,0.13612565445026178,0
1121,288,0,0,0.09536541889483066,0
232,13,2,0,0.31759656652360513,0
6118,1039,0,0,0.04281745383232554,0
2008,410,0,0,0.04031856645097063,0
4379,828,0,2,0.026027397260273973,1
5615,762,0,0,0.005876068376068376,1
106,24,0,0,0.06542056074766354,0
803,83,1,0,0.26865671641791045,0
2770,676,0,0,0.09058101768314687,0
3274,620,0,0,0.04732824427480916,0
640,137,0,0,0.060842433697347896,1
621,87,1,0,0.10932475884244373,0
1448,325,0,0,0.0945479641131815,1
551,112,0,0,0.041666666666666664,0
2694,499,0,0,0.053061224489795916,0
521,100,0,0,0.02681992337164751,1
1026,127,2,0,0.1762414800389484,1
2219,413,0,1,0.02702702702702703,1
6372,1229,0,0,0.032794602228150005,0
667,107,0,0,0.05239520958083832,1
1167,153,4,0,0.12243150684931507,0
343,50,1,0,0.13662790697674418,0
2478,529,0,3,0.07139975796692215,0
456,96,0,0,0.02188183807439825,0
395,100,0,0,0.08838383838383838,1
1332,244,0,9,0.015753938484621154,1
2707,514,0,0,0.04098966026587888,0
1034,212,0,0,0.06763285024154589,0
361,69,0,0,0.027624309392265192,1
821,156,0,0,0.049878345498783457,0
291,67,0,0,0.05821917808219178,1
380,57,1,0,0.2440944881889764,0
